OBJECTID,ID,VARIATION_NUMBER_CREATED_BY,VARIATION_YEAR,GAZETTAL_NUMBER,GAZETTAL_DATE,DESCRIPTION,LAND_USE_ZONE_CODE_ID,LAND_USE_POLICY_DESC,CURRENT_LIFECYCLE_STAGE,DEGAZETTAL_NUMBER,DIVISION_SHORT,DIVISION_CODE,DIVISION_NAME,DISTRICT_SHORT,DISTRICT_CODE,DISTRICT_NAME,Shape__Area,Shape__Length
4688,8059,TA2015-13,15,NI2015-493,2015/09/03 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,3643.06127929688,259.792850106105
4689,8060,TA2015-13,15,NI2015-493,2015/09/03 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,3964.36206054688,251.497076827837
4690,8061,TA2015-13,15,NI2015-493,2015/09/03 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,5586.37133789063,347.809296346314
4691,8041,327,15,CN2015-14,2015/08/20 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,,,,GUNG,7,GUNGAHLIN,980.917724609375,504.316357278168
4692,8055,TA2015-13,15,NI2015-493,2015/09/03 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,66886.7761230469,1563.50138211828
4693,8056,TA2015-13,15,NI2015-493,2015/09/03 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,122664.097412109,2211.54646257771
4694,8062,TA2015-13,15,NI2015-493,2015/09/03 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,4939.40673828125,353.557473581925
4695,8063,TA2015-13,15,NI2015-493,2015/09/03 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,4405.56005859375,260.315011547662
4696,8049,327,15,CN2015-14,2015/08/20 00:00:00+00,,NUZ1,BROADACRE,GAZETTED,,LYNE,101,LYNEHAM,CANB,1,CANBERRA CENTRAL,1062749.02880859,4281.63243697887
4697,8064,TA2015-13,15,NI2015-493,2015/09/03 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,2262.69018554688,185.885893290265
4698,8065,TA2015-13,15,NI2015-493,2015/09/03 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,5103.4052734375,291.596801649447
4699,8066,TA2015-13,15,NI2015-493,2015/09/03 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,48569.5268554688,3109.14910318493
4700,7682,V311,13,CN2013-8,2013/06/20 00:00:00+00,,CZ3,SERVICES ZONE,GAZETTED,,DICK,102,DICKSON,CANB,1,CANBERRA CENTRAL,5613.1865234375,341.470855370148
4701,7683,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CZ1,CORE ZONE,GAZETTED,,DICK,102,DICKSON,CANB,1,CANBERRA CENTRAL,35038.1882324219,961.45577925765
4702,7684,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,BELC,559,BELCONNEN,BELC,5,BELCONNEN,84852.2368164063,4643.45079074985
4703,7685,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,BELC,559,BELCONNEN,BELC,5,BELCONNEN,60957.595703125,4049.71968599549
4704,7690,TA2013-08,13,NI2013-358,2013/08/20 00:00:00+00,,CZ1,CORE ZONE,GAZETTED,,DICK,102,DICKSON,CANB,1,CANBERRA CENTRAL,1263.90625,221.815296789871
4705,7691,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,DICK,102,DICKSON,CANB,1,CANBERRA CENTRAL,4908.02880859375,344.592481528123
4706,7696,TA2013-13,13,NI2013-435,2013/10/01 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,17293.4360351563,1345.43166119477
4707,7697,TA2013-13,13,NI2013-435,2013/10/01 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,60494.2595214844,1518.90783406421
4708,7681,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,,,,GUNG,7,GUNGAHLIN,55252.7302246094,4635.60367359933
4709,7688,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,CZ2,BUSINESS ZONE,GAZETTED,,BELC,559,BELCONNEN,BELC,5,BELCONNEN,21095.7666015625,607.697514569502
4710,7689,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,BELC,559,BELCONNEN,BELC,5,BELCONNEN,1.866455078125,20.2439330316347
4711,7693,TA2013-14,13,NI2013-402,2013/09/17 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,HARR,711,HARRISON,GUNG,7,GUNGAHLIN,27005.7761230469,709.958710533446
4712,7709,TA2013-04,13,NI2013-146,2013/04/03 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,43846.9519042969,2780.35390356849
4713,7694,TA2013-14,13,NI2013-402,2013/09/17 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,HARR,711,HARRISON,GUNG,7,GUNGAHLIN,531.811279296875,312.305689297404
4714,7887,TA2014-19,14,NI2014-474,2014/10/07 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,144.28662109375,84.2576940306545
4715,7888,TA2014-19,14,NI2014-474,2014/10/07 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,4156.95678710938,414.989769906179
4716,7925,TA2014-24,14,NI2014-596,2014/11/20 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,1199.92309570313,139.995500394536
4717,7927,TA2014-24,14,NI2014-596,2014/11/20 00:00:00+00,,CZ3,SERVICES ZONE,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,1997.7138671875,203.188222239651
4718,7932,TA2014-16,14,NI2014-619,2014/12/02 00:00:00+00,,CZ5,MIXED USE,GAZETTED,,FRAN,713,FRANKLIN,GUNG,7,GUNGAHLIN,28370.84765625,904.082030805781
4719,7933,TA2014-16,14,NI2014-619,2014/12/02 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,FRAN,713,FRANKLIN,GUNG,7,GUNGAHLIN,58552.9775390625,1593.61083755565
4720,7935,297,14,CN2014-16,2014/12/11 00:00:00+00,,NUZ3,"HILLS, RIDGES AND BUFFER AREAS",GAZETTED,,WATS,125,WATSON,CANB,1,CANBERRA CENTRAL,35854.7761230469,1145.26998499887
4721,7936,TP2008,08,NI2008-27,2008/03/31 00:00:00+00,,CZ6,LEISURE AND ACCOMMODATION,GAZETTED,,WATS,125,WATSON,CANB,1,CANBERRA CENTRAL,266706.995361328,2700.33358674228
4722,7687,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,BELC,559,BELCONNEN,BELC,5,BELCONNEN,40793.2485351563,3100.05056731225
4723,7698,TA2012-13,13,NI2013-435,2013/10/01 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,106720.369873047,1523.21537801629
4724,7699,TA2012-13,13,NI2013-435,2013/10/01 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,27818.1560058594,675.884732982165
4725,7700,TA2012-13,13,NI2013-435,2013/10/01 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,47141.1120605469,855.994478947114
4726,7692,TA2013-14,13,NI2013-402,2013/09/17 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,HARR,711,HARRISON,GUNG,7,GUNGAHLIN,13177.5859375,533.478321251357
4727,7706,TA2011-33,11,NI2011-651,2011/10/27 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,4136.13330078125,438.523666336255
4728,7707,TA2012-29,12,NI2012-374,2012/07/23 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,12087.3815917969,987.580006217347
4729,7708,TA2012-29,12,NI2012-374,2012/07/23 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,3844.37084960938,535.970259577326
4730,7710,TA2012-29,12,NI2012-374,2012/07/23 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,21909.560546875,1982.45031998347
4731,7711,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,499.081298828125,276.446544452954
4732,7712,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,15746.8996582031,557.324599412121
4733,7713,TA2013-15,13,NI2013-437,2013/10/03 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,3002.0205078125,260.040957308305
4734,7759,TA2013-23,14,NI2014-33,2014/02/04 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,93588.4365234375,1816.28723206336
4735,7955,TA2009-22,09,NI2009-338,2009/07/17 00:00:00+00,,CZ5,MIXED USE,GAZETTED,,KING,217,KINGSTON,CANB,1,CANBERRA CENTRAL,41232.3366699219,850.702636044441
4736,7956,TP2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,KING,217,KINGSTON,CANB,1,CANBERRA CENTRAL,20.656005859375,411.335674022685
4737,7957,TP2008,08,NI2008-27,2008/03/31 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,KING,217,KINGSTON,CANB,1,CANBERRA CENTRAL,25.566162109375,304.759820903207
4738,7701,TA2013-13,13,NI2013-435,2013/10/01 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,6780.8232421875,1145.44258698761
4739,7702,TA2013-13,13,NI2013-435,2013/10/01 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,12416.9938964844,1185.66382319583
4740,7714,TA2013-18,13,NI2013-484,2013/10/29 00:00:00+00,,CZ1,CORE ZONE,GAZETTED,,AMAR,707,AMAROO,GUNG,7,GUNGAHLIN,22843.1779785156,708.174827882511
4741,7715,TA2013-18,13,NI2013-484,2013/10/29 00:00:00+00,,CZ2,BUSINESS ZONE,GAZETTED,,AMAR,707,AMAROO,GUNG,7,GUNGAHLIN,8037.7373046875,463.424814710703
4742,7716,TA2013-18,13,NI2013-484,2013/10/29 00:00:00+00,,CZ2,BUSINESS ZONE,GAZETTED,,AMAR,707,AMAROO,GUNG,7,GUNGAHLIN,3895.1337890625,270.403087445769
4743,7717,TA2013-18,13,NI2013-484,2013/10/29 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,AMAR,707,AMAROO,GUNG,7,GUNGAHLIN,440.92626953125,95.2542442041208
4744,7718,TA2013-18,13,NI2013-484,2013/10/29 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,AMAR,707,AMAROO,GUNG,7,GUNGAHLIN,2581.19848632813,227.128639965593
4745,7719,TA2013-18,13,NI2013-484,2013/10/29 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,AMAR,707,AMAROO,GUNG,7,GUNGAHLIN,1575.02612304688,157.879341043567
4746,7721,TA2013-18,13,NI2013-484,2013/10/29 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,AMAR,707,AMAROO,GUNG,7,GUNGAHLIN,9509.23120117188,947.287935777848
4747,7722,TA2013-19,13,NI2013-557,2013/12/10 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,COOM,911,COOMBS,MOLO,21,MOLONGLO VALLEY,302600.361328125,2853.0758525471
4748,7723,TA2013-19,13,NI2013-557,2013/12/10 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,COOM,911,COOMBS,MOLO,21,MOLONGLO VALLEY,166782.922363281,1962.78345024808
4749,7726,TA2013-19,13,NI2013-557,2013/12/10 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,COOM,911,COOMBS,MOLO,21,MOLONGLO VALLEY,5145.6796875,283.668368399888
4750,7736,TA2013-21,13,NI2013-576,2013/12/16 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,MACG,569,MACGREGOR,BELC,5,BELCONNEN,127.380126953125,61.2701298600216
4751,7737,TA2013-21,13,NI2013-576,2013/12/16 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,MACG,569,MACGREGOR,BELC,5,BELCONNEN,46807.38671875,1282.61301032504
4752,7796,TP2008,07,NI2008-27,2007/02/15 00:00:00+00,,NUZ1,BROADACRE,GAZETTED,,PIAL,251,PIALLIGO,MAJU,2,MAJURA,2705713.32666016,8070.88141812992
4753,7842,TA2014-11,14,NI2014-260,2014/06/11 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,20921.9565429688,627.906380766157
4754,7844,TA2014-11,14,NI2014-260,2014/06/11 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,38473.9125976563,2306.42001209372
4755,7859,TA2014-15,14,NI2014-329,2014/07/10 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,7800.275390625,732.059683321478
4756,7864,318,14,CN2014-12,2014/10/02 00:00:00+00,,CZ2,BUSINESS ZONE,GAZETTED,,GREE,615,GREENWAY,TUGG,6,TUGGERANONG,41683.2744140625,948.514837069328
4757,7958,TA2015-05,15,NI2015-139,2015/04/09 00:00:00+00,,CZ2,BUSINESS ZONE,GAZETTED,,GREE,615,GREENWAY,TUGG,6,TUGGERANONG,37951.3615722656,978.236168134798
4758,7960,TA2015-08,15,NI2015-138,2015/04/09 00:00:00+00,,RZ5,HIGH DENSITY RESIDENTIAL,GAZETTED,,COOM,911,COOMBS,MOLO,21,MOLONGLO VALLEY,23370.6750488281,621.179294134197
4759,7963,336,15,CN2015-4,2015/04/09 00:00:00+00,,IZ2,INDUSTRIAL MIXED USE,GAZETTED,,SYMO,803,SYMONSTON,JERR,8,JERRABOMBERRA,54524.9582519531,1121.76854410615
4760,7964,336,15,CN2015-4,2015/04/09 00:00:00+00,,IZ2,INDUSTRIAL MIXED USE,GAZETTED,,SYMO,803,SYMONSTON,JERR,8,JERRABOMBERRA,91469.9274902344,1460.75567434145
4761,7965,336,15,CN2015-4,2015/04/09 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,SYMO,803,SYMONSTON,JERR,8,JERRABOMBERRA,25002.8874511719,681.57221925309
4762,7966,336,15,CN2015-04,2015/04/09 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,SYMO,803,SYMONSTON,JERR,8,JERRABOMBERRA,177466.901611328,2595.61723779459
4763,7967,TP2008,08,NI2008-27,2008/03/31 00:00:00+00,,IZ1,GENERAL INDUSTRY,GAZETTED,,SYMO,803,SYMONSTON,JERR,8,JERRABOMBERRA,123665.631591797,1600.69056217246
4765,7724,TA2013-19,13,NI2013-557,2013/12/10 00:00:00+00,,RZ5,HIGH DENSITY RESIDENTIAL,GAZETTED,,COOM,911,COOMBS,MOLO,21,MOLONGLO VALLEY,12833.3488769531,519.194246344217
4766,7725,TA2013-19,13,NI2013-557,2013/12/10 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,COOM,911,COOMBS,MOLO,21,MOLONGLO VALLEY,26594.0263671875,658.044909587297
4767,7728,281,08,CN2008-16,2008/12/12 00:00:00+00,,NUZ4,RIVER CORRIDOR,GAZETTED,,COOM,911,COOMBS,MOLO,21,MOLONGLO VALLEY,212959.881347656,4004.20522024747
4768,7738,TA2013-21,13,NI2013-576,2013/12/16 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,MACG,569,MACGREGOR,BELC,5,BELCONNEN,1230.4306640625,202.719273344676
4769,7739,TP 2008,,NI2008-27,,,TSZ1,TRANSPORT,PROPOSED,,MACG,569,MACGREGOR,BELC,5,BELCONNEN,6854.68823242188,658.511556471189
4770,7747,TA2013-20,14,NI2014-11,2014/01/14 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,6225.06665039063,342.845472201779
4771,7748,TA2013-20,14,NI2014-11,2014/01/14 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,2888.39135742188,216.930099751176
4772,7865,318,14,CN2014-12,2014/10/02 00:00:00+00,,CZ2,BUSINESS ZONE,GAZETTED,,GREE,615,GREENWAY,TUGG,6,TUGGERANONG,36508.9797363281,809.994730957819
4773,7895,TA2014-21,14,NI2014-570,2014/11/04 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,81725.6960449219,1346.79672951056
4774,7897,TA2014-21,14,NI2014-570,2014/11/04 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,,,,GUNG,7,GUNGAHLIN,29.21484375,123.254813525096
4775,7971,TA2015-02,15,NI2015-148,2015/04/29 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,163219.633056641,4170.40339726537
4776,7972,TA2015-02,15,NI2015-148,2015/04/29 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,497.267333984375,132.451788498394
4777,7973,TA2015-02,15,NI2015-148,2015/04/29 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,MONC,704,MONCRIEFF,GUNG,7,GUNGAHLIN,2697.96557617188,442.781766781912
4778,7733,281,08,CN2008-16,2008/12/12 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,COOM,911,COOMBS,MOLO,21,MOLONGLO VALLEY,5734.02294921875,400.26730573439
4779,7734,TA2013-21,13,NI2013-21,2013/12/16 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,MACG,569,MACGREGOR,BELC,5,BELCONNEN,1377.279296875,156.191513729403
4780,7735,TA2013-21,13,NI2013-21,2013/12/16 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,MACG,569,MACGREGOR,BELC,5,BELCONNEN,35346.5988769531,953.949080689586
4781,7742,TA2013-20,14,NI2014-11,2014/01/14 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,13989.8239746094,506.149679821644
4782,7762,TA2013-23,14,NI2014-33,2014/02/04 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,309.08642578125,282.989173669954
4783,7763,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,3314.14599609375,575.130250364245
4784,7896,TA2014-21,14,NI2014-570,2014/11/04 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,22173.345703125,1745.70628442474
4785,7899,TP2008,08,NI2008-27,2008/03/31 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,NGUN,706,NGUNNAWAL,GUNG,7,GUNGAHLIN,20520.3898925781,1356.15096544799
4786,7900,TA2014-20,14,NI2014-569 ,2014/11/04 00:00:00+00,,RZ3,URBAN RESIDENTIAL,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,34.85791015625,28.6595281119595
4787,7744,TA2013-20,14,NI2014-11,2014/01/14 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,16275.3981933594,516.060510999762
4788,7745,TA2013-20,14,NI2014-11,2014/01/14 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,22419.0942382813,871.134194607162
4789,7746,TA2013-20,14,NI2014-11,2014/01/14 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,4227.60815429688,357.983378279841
4790,7760,TA2013-23,14,NI2014-33,2014/02/04 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,863.519287109375,163.788000894246
4791,7761,TA2013-23,14,NI2014-33,2014/02/04 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,12557.9775390625,628.055166789287
4792,7774,TA2014-02,14,NI2014-89,2014/03/17 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,2400.6533203125,215.749490766812
4793,7775,TA2014-02,14,NI2014-89,2014/03/17 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,1210.54321289063,156.895606240418
4794,7783,TA2014-02,14,NI2014-89,2014/03/17 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,3993.45629882813,549.32098205244
4795,7784,TA2014-02,14,NI2014-89,2014/03/17 00:00:00+00,,CZ4,LOCAL CENTRE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,7232.01831054688,380.216361114705
4796,7810,299,10,NI2010-575,2010/11/05 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,2111.74633789063,196.316587116812
4797,7811,299,10,NI2010-575,2010/11/05 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,185.697998046875,83.4329604404729
4798,7902,TA2014-20,14,NI2014-569 ,2014/11/04 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,8933.25244140625,921.594350317478
4799,7923,319,14,CN2014-14,2014/11/06 00:00:00+00,,NUZ3,"HILLS, RIDGES AND BUFFER AREAS",GAZETTED,,,,,GUNG,7,GUNGAHLIN,4.042236328125,33.5101579250914
4800,7924,319,14,CN2014-14,2014/11/06 00:00:00+00,,NUZ3,"HILLS, RIDGES AND BUFFER AREAS",GAZETTED,,,,,GUNG,7,GUNGAHLIN,233768.672851563,2247.46544911045
4801,7743,TA2013-20,14,NI2014-11,2014/01/14 00:00:00+00,,RZ1,SUBURBAN,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,92274.5129394531,2063.75136086787
4802,7776,TA2014-02,14,NI2014-89,2014/03/17 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,1436.19287109375,149.394526520802
4803,7777,TA2014-02,14,NI2014-89,2014/03/17 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,501.801025390625,88.0582773854705
4804,7778,TA2014-02,14,NI2014-89,2014/03/17 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,12230.8322753906,1642.14749283104
4805,7779,TA2014-02,14,NI2014-89,2014/03/17 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,3522.78100585938,320.273207527871
4806,7780,TA2014-02,14,NI2014-89,2014/03/17 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,5887.99047851563,470.80151482548
4807,7781,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,NUZ3,"HILLS, RIDGES AND BUFFER AREAS",GAZETTED,,CASE,705,CASEY,GUNG,7,GUNGAHLIN,524175.644287109,6908.09550045134
4808,7788,TP 2008,08,NI2008-27,2008/03/31 00:00:00+00,,NUZ3,"HILLS, RIDGES AND BUFFER AREAS",GAZETTED,,,,,GUNG,7,GUNGAHLIN,1782.4013671875,181.91432064228
4809,7789,324,14,NI2014-20,2014/04/03 00:00:00+00,,IZ2,INDUSTRIAL MIXED USE,GAZETTED,,PIAL,251,PIALLIGO,MAJU,2,MAJURA,91765.953125,1225.94750130262
4810,7814,299,10,NI2010-575,2010/11/05 00:00:00+00,,NUZ3,"HILLS, RIDGES AND BUFFER AREAS",GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,14242.2058105469,1045.76778892612
4811,7815,299,10,NI2010-575,2010/11/05 00:00:00+00,,CF,COMMUNITY FACILITIES,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,9856.34130859375,409.783863724418
4812,7816,299,10,NI2010-575,2010/11/05 00:00:00+00,,TSZ1,TRANSPORT,GAZETTED,,LAWS,580,LAWSON,BELC,5,BELCONNEN,18460.6301269531,1585.39599435841
4813,7926,TA2014-24,14,NI2014-596,2014/11/20 00:00:00+00,,CZ3,SERVICES ZONE,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,6.169189453125,18.137474546315
4814,7928,300,11,CN2011-13,2011/12/15 00:00:00+00,,CZ3,SERVICES ZONE,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,1425.041015625,448.322585904185
4815,7929,300,11,CN2011-13,2011/12/15 00:00:00+00,,PRZ1,URBAN OPEN SPACE,GAZETTED,,GUNG,710,GUNGAHLIN,GUNG,7,GUNGAHLIN,76862.1535644531,1244.05251558117
4816,7930,TA2014-16,14,NI2014-619,2014/12/02 00:00:00+00,,RZ4,MEDIUM DENSITY RESIDENTIAL,GAZETTED,,FRAN,713,FRANKLIN,GUNG,7,GUNGAHLIN,5673.21533203125,309.075539763781
